asset_id,phase,phase_name,category,kind,canvas,grid,cell,pivot,parent,layer,godot_folder,source,audio_prompt,background_policy,ready_prompt
tower_flame_archer_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_flame_archer,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_flame_archer_construction.green-background-grid.prompt.txt
tower_flame_archer_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_flame_archer,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_flame_archer_corruption_warning.green-background-grid.prompt.txt
tower_flame_archer_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_flame_archer,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_flame_archer_hijacked.green-background-grid.prompt.txt
tower_flame_archer_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_flame_archer,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_flame_archer_idle.green-background-grid.prompt.txt
tower_flame_archer_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_flame_archer,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_flame_archer_purification.green-background-grid.prompt.txt
tower_forge,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,06-phase-5-damavand-liveops.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge.green-background-grid.prompt.txt
tower_forge_attack,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_attack.green-background-grid.prompt.txt
tower_forge_construction,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_construction.green-background-grid.prompt.txt
tower_forge_corruption_warning,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_corruption_warning.green-background-grid.prompt.txt
tower_forge_hijacked,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_hijacked.green-background-grid.prompt.txt
tower_forge_idle,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_idle.green-background-grid.prompt.txt
tower_forge_purification,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_forge,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/tower_forge_purification.green-background-grid.prompt.txt
tower_heavy,01,Phase 1 — Khan 1 Vertical Slice,tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy.green-background-grid.prompt.txt
tower_heavy_attack,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_attack.green-background-grid.prompt.txt
tower_heavy_construction,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_construction.green-background-grid.prompt.txt
tower_heavy_corruption_warning,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_corruption_warning.green-background-grid.prompt.txt
tower_heavy_hijacked,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_hijacked.green-background-grid.prompt.txt
tower_heavy_idle,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_idle.green-background-grid.prompt.txt
tower_heavy_purification,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_heavy,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_heavy_purification.green-background-grid.prompt.txt
tower_mystic,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic.green-background-grid.prompt.txt
tower_mystic_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_attack.green-background-grid.prompt.txt
tower_mystic_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_construction.green-background-grid.prompt.txt
tower_mystic_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_corruption_warning.green-background-grid.prompt.txt
tower_mystic_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_hijacked.green-background-grid.prompt.txt
tower_mystic_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_idle.green-background-grid.prompt.txt
tower_mystic_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_mystic,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_mystic_purification.green-background-grid.prompt.txt
tower_phoenix_bow,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow.green-background-grid.prompt.txt
tower_phoenix_bow_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_attack.green-background-grid.prompt.txt
tower_phoenix_bow_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_construction.green-background-grid.prompt.txt
tower_phoenix_bow_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_corruption_warning.green-background-grid.prompt.txt
tower_phoenix_bow_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_hijacked.green-background-grid.prompt.txt
tower_phoenix_bow_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_idle.green-background-grid.prompt.txt
tower_phoenix_bow_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_phoenix_bow,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_phoenix_bow_purification.green-background-grid.prompt.txt
tower_qanat_weaver,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver.green-background-grid.prompt.txt
tower_qanat_weaver_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_attack.green-background-grid.prompt.txt
tower_qanat_weaver_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_construction.green-background-grid.prompt.txt
tower_qanat_weaver_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_corruption_warning.green-background-grid.prompt.txt
tower_qanat_weaver_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_hijacked.green-background-grid.prompt.txt
tower_qanat_weaver_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_idle.green-background-grid.prompt.txt
tower_qanat_weaver_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_qanat_weaver,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_qanat_weaver_purification.green-background-grid.prompt.txt
tower_sacred_fire,01,Phase 1 — Khan 1 Vertical Slice,tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire.green-background-grid.prompt.txt
tower_sacred_fire_attack,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_attack.green-background-grid.prompt.txt
tower_sacred_fire_construction,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_construction.green-background-grid.prompt.txt
tower_sacred_fire_corruption_warning,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_corruption_warning.green-background-grid.prompt.txt
tower_sacred_fire_hijacked,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_hijacked.green-background-grid.prompt.txt
tower_sacred_fire_idle,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_idle.green-background-grid.prompt.txt
tower_sacred_fire_purification,01,Phase 1 — Khan 1 Vertical Slice,animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_sacred_fire,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/tower_sacred_fire_purification.green-background-grid.prompt.txt
tower_shrine,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine.green-background-grid.prompt.txt
tower_shrine_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_attack.green-background-grid.prompt.txt
tower_shrine_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_construction.green-background-grid.prompt.txt
tower_shrine_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_corruption_warning.green-background-grid.prompt.txt
tower_shrine_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_hijacked.green-background-grid.prompt.txt
tower_shrine_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_idle.green-background-grid.prompt.txt
tower_shrine_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_shrine,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_shrine_purification.green-background-grid.prompt.txt
tower_support,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support.green-background-grid.prompt.txt
tower_support_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_attack.green-background-grid.prompt.txt
tower_support_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_construction.green-background-grid.prompt.txt
tower_support_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_corruption_warning.green-background-grid.prompt.txt
tower_support_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_hijacked.green-background-grid.prompt.txt
tower_support_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_idle.green-background-grid.prompt.txt
tower_support_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_support,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_support_purification.green-background-grid.prompt.txt
tower_volcano_ram,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",tower,tower_base,256x256,1x1,256x256,bottom-center,,,art/towers/,03-phase-2-heroes-and-towers.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram.green-background-grid.prompt.txt
tower_volcano_ram_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_attack.green-background-grid.prompt.txt
tower_volcano_ram_construction,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_construction.green-background-grid.prompt.txt
tower_volcano_ram_corruption_warning,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_corruption_warning.green-background-grid.prompt.txt
tower_volcano_ram_hijacked,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_hijacked.green-background-grid.prompt.txt
tower_volcano_ram_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_idle.green-background-grid.prompt.txt
tower_volcano_ram_purification,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,tower_animation,2048x256,8x1,256x256,bottom-center,tower_volcano_ram,,art/towers/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/tower_volcano_ram_purification.green-background-grid.prompt.txt
ui_accessibility_colorblind_corruption,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,4096x2304,1x1,4096x2304,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/ui_accessibility_colorblind_corruption.full-canvas-no-green.prompt.txt
ui_accessibility_high_contrast_hud,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,4096x2304,1x1,4096x2304,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/ui_accessibility_high_contrast_hud.full-canvas-no-green.prompt.txt
ui_accessibility_reduced_motion,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,4096x2304,1x1,4096x2304,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/ui_accessibility_reduced_motion.full-canvas-no-green.prompt.txt
ui_accessibility_screen,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,4096x2304,1x1,4096x2304,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/ui_accessibility_screen.full-canvas-no-green.prompt.txt
ui_age_rating_badge_slot,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,128x128,1x1,128x128,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/ui_age_rating_badge_slot.full-canvas-no-green.prompt.txt
ui_ancestral_forge,04,"Phase 4 — Meta, Narrative, Portraits",ui,ui_asset,2048x1024,1x1,2048x1024,center,,,art/ui/,05-phase-4-meta-narrative.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_04_meta_narrative/full_canvas_no_green/ui_ancestral_forge.full-canvas-no-green.prompt.txt
